# Expression Atlas
# Query: Genes matching: 'default query', specifically up/down differentially expressed in 1 comparisons  given the adjusted p-value cutoff 1 and log2-fold change cutoff 0 in experiment E-GEOD-153970
# Timestamp: Thu, 16-Mar-2023 02:36:02
Gene ID	Gene Name	'Severe acute respiratory syndrome coronavirus 2' vs 'mock' .foldChange	'Severe acute respiratory syndrome coronavirus 2' vs 'mock'.pValue
ENSG00000113649	TCERG1	-0.1	0.728662930304408
ENSG00000113657	DPYSL3	0.2	0.617966161788878
ENSG00000113712	CSNK1A1	0.3	0.0497008783293143
ENSG00000113716	HMGXB3	-0.3	0.101442648730236
ENSG00000113719	ERGIC1	-0.2	0.141231811107399
ENSG00000113732	ATP6V0E1	-0.1	0.714019107797258
ENSG00000113734	BNIP1	0.2	0.554944158630639
ENSG00000113739	STC2	1.4	2.22376862913447E-21
ENSG00000113742	CPEB4	0.1	0.592904501528729
ENSG00000113758	DBN1	0.4	0.00470693371508741
ENSG00000113761	ZNF346	0.1	0.816885375885619
ENSG00000113790	EHHADH	0.2	0.613110517361711
ENSG00000113805	CNTN3	-0.2	0.526267255335596
ENSG00000113811	SELENOK	0.2	0.254849061565315
ENSG00000113812	ACTR8	0.1	0.697632913356896
ENSG00000113845	TIMMDC1	0.1	0.74319649705167
ENSG00000113916	BCL6	-1.2	6.27555870460035E-15
ENSG00000113946	CLDN16	-0.2	0.473504506581235
ENSG00000113966	ARL6	0.1	0.862018575487808
ENSG00000113971	NPHP3	0.2	0.72055802598153
ENSG00000114013	CD86	-1.1	4.37156473969163E-6
ENSG00000114019	AMOTL2	0.4	0.00659426827937111
ENSG00000114021	NIT2	0.2	0.284271469870375
ENSG00000114026	OGG1	-0.2	0.577336725061879
ENSG00000114054	PCCB	-0.1	0.593925861694497
ENSG00000114062	UBE3A	0.1	0.576986644930066
ENSG00000114120	SLC25A36	-0.2	0.376996835468927
ENSG00000114125	RNF7	0.1	0.626997944441218
ENSG00000114126	TFDP2	-0.2	0.298853710906101
ENSG00000114127	XRN1	0.1	0.79553911813739
ENSG00000114166	KAT2B	0.1	0.904002466524542
ENSG00000114209	PDCD10	0.2	0.289137229050913
ENSG00000114251	WNT5A	-0.2	0.32549482620575
ENSG00000114268	PFKFB4	0.1	0.76423946859129
ENSG00000114302	PRKAR2A	-0.2	0.291512967855751
ENSG00000114315	HES1	-0.2	0.143099229745254
ENSG00000114316	USP4	-0.3	0.0992007397411568
ENSG00000114331	ACAP2	-0.1	0.638689591020326
ENSG00000114346	ECT2	0.1	0.823416930886897
ENSG00000114353	GNAI2	0.3	0.0672690509837689
ENSG00000114354	TFG	0.2	0.311463812371672
ENSG00000114374	USP9Y	0.1	0.655990848365671
ENSG00000114378	HYAL1	-0.4	0.338220967802932
ENSG00000114388	NPRL2	-0.2	0.455826003115397
ENSG00000114391	RPL24	0.1	0.852688957015881
ENSG00000114395	CYB561D2	0.1	0.786061943042429
ENSG00000114405	C3orf14	0.5	0.0362737043389473
ENSG00000114423	CBLB	-0.1	0.713270565878029
ENSG00000114439	BBX	-0.3	0.0873935125934712
ENSG00000114446	IFT57	0.1	0.603498157804418
ENSG00000114450	GNB4	0.4	0.0496783455330349
ENSG00000114473	IQCG	0.1	0.904804860877428
ENSG00000114480	GBE1	-0.1	0.77254836235174
ENSG00000114520	SNX4	0.2	0.544847066469373
ENSG00000114529	C3orf52	0.2	0.196523719565545
ENSG00000114541	FRMD4B	0.2	0.194180116861212
ENSG00000114544	SLC41A3	-0.2	0.373159134992737
ENSG00000114554	PLXNA1	-0.1	0.798717952793156
ENSG00000114573	ATP6V1A	-0.1	0.426230162905229
ENSG00000114626	ABTB1	-0.3	0.141478700962989
ENSG00000114631	PODXL2	0.2	0.439154913084309
ENSG00000114638	UPK1B	0.5	1.5778142988071E-6
ENSG00000114648	KLHL18	0.2	0.311463812371672
ENSG00000114650	SCAP	-0.1	0.539372431244211
ENSG00000114670	NEK11	0.1	0.868552166270174
ENSG00000114686	MRPL3	0.2	0.154513081291019
ENSG00000114698	PLSCR4	-0.8	0.0076989043037716
ENSG00000114735	HEMK1	-0.1	0.808942072966793
ENSG00000114737	CISH	0.1	0.863461562696478
ENSG00000114738	MAPKAPK3	0.1	0.514597154800061
ENSG00000114742	WDR48	-0.1	0.442927330172422
ENSG00000114744	COMMD2	0.1	0.686339495850649
ENSG00000114767	RRP9	-0.1	0.83960533964705
ENSG00000114770	ABCC5	-0.2	0.207857685266127
ENSG00000114779	ABHD14B	-0.3	0.103376020493604
ENSG00000114784	EIF1B	-0.3	0.0519919319979411
ENSG00000114790	ARHGEF26	-0.2	0.780177105946594
ENSG00000114796	KLHL24	-0.7	3.69978733694119E-6
ENSG00000114812	VIPR1	-0.8	9.23977694616672E-4
ENSG00000114841	DNAH1	-0.2	0.686055876133849
ENSG00000114850	SSR3	0.4	0.00992532368395246
ENSG00000114853	ZBTB47	-0.2	0.534152473748773
ENSG00000114857	NKTR	-0.1	0.824827335837918
ENSG00000114859	CLCN2	-0.4	0.273874567453443
ENSG00000114861	FOXP1	0.1	0.857930513386335
ENSG00000114867	EIF4G1	0.1	0.779692258724767
ENSG00000114904	NEK4	0.1	0.668978345301972
ENSG00000114933	INO80D	0.1	0.710035623654016
ENSG00000114942	EEF1B2	0.3	0.0400165296584108
ENSG00000114948	ADAM23	-0.3	0.486544011181626
ENSG00000114956	DGUOK	0.3	0.109851493089943
ENSG00000114978	MOB1A	0.1	0.624997575676113
ENSG00000114982	KANSL3	-0.1	0.610813079867359
ENSG00000114988	LMAN2L	0.1	0.765822672590897
ENSG00000114993	RTKN	0.4	0.00154713678034569
ENSG00000115008	IL1A	0.7	4.12316202879184E-10
ENSG00000115009	CCL20	1.7	1.88586357656047E-52
ENSG00000115020	PIKFYVE	-0.1	0.565972572719013
ENSG00000115041	KCNIP3	-1.0	3.53137519946681E-5
ENSG00000115042	FAHD2A	-0.3	0.325188978038352
ENSG00000115053	NCL	-0.1	0.541894792037504
ENSG00000115091	ACTR3	0.3	0.0130547099098099
ENSG00000115107	STEAP3	-1.2	4.01855107633899E-20
ENSG00000115109	EPB41L5	0.5	0.00126622544601569
ENSG00000115112	TFCP2L1	-0.1	0.824465433586093
ENSG00000115129	TP53I3	0.4	0.00458385525013077
ENSG00000115137	DNAJC27	0.3	0.541506923803626
ENSG00000115138	POMC	-0.1	0.895241876436688
ENSG00000115145	STAM2	0.2	0.452454315910418
ENSG00000115159	GPD2	0.3	0.0141260297938372
ENSG00000115170	ACVR1	-0.2	0.109937581460529
ENSG00000115183	TANC1	-0.1	0.512131193278636
ENSG00000115204	MPV17	-0.2	0.376650111603741
ENSG00000115207	GTF3C2	-0.1	0.654193190074243
ENSG00000115211	EIF2B4	-0.2	0.447392366159345
ENSG00000115216	NRBP1	0.1	0.693890752671103
ENSG00000115221	ITGB6	-0.3	0.206939962283248
ENSG00000115226	FNDC4	0.3	0.0923786673488976
ENSG00000115232	ITGA4	-0.4	0.0400165296584108
ENSG00000115233	PSMD14	0.3	0.00575486394586661
ENSG00000115239	ASB3	0.3	0.639016976274255
ENSG00000115252	PDE1A	0.2	0.684713932942344
ENSG00000115255	REEP6	-0.3	0.342249938586887
ENSG00000115257	PCSK4	-0.1	0.898196112156512
ENSG00000115266	APC2	-0.3	0.637654950038058
ENSG00000115268	RPS15	0.1	0.681890899421263
ENSG00000115271	GCA	0.1	0.689855777584112
ENSG00000115275	MOGS	-0.2	0.525006806071809
ENSG00000115282	TTC31	0.1	0.793409393720017
ENSG00000115286	NDUFS7	-0.2	0.318932485443747
ENSG00000115290	GRB14	-0.2	0.66948722525763
ENSG00000115295	CLIP4	-0.1	0.622140174240454
ENSG00000115306	SPTBN1	0.1	0.569934817974055
ENSG00000115310	RTN4	0.2	0.139919190926646
ENSG00000115318	LOXL3	-0.2	0.797152065215076
ENSG00000115325	DOK1	0.1	0.811568371577001
ENSG00000115339	GALNT3	0.4	0.0141063004408066
ENSG00000115350	POLE4	-0.2	0.286568241857256
ENSG00000115355	CCDC88A	-0.4	0.179859698356246
ENSG00000115361	ACADL	0.1	0.868149121976996
ENSG00000115363	EVA1A	0.2	0.322882902744584
ENSG00000115364	MRPL19	0.1	0.741959300092471
ENSG00000115365	LANCL1	-0.1	0.797724662825693
ENSG00000115380	EFEMP1	-0.1	0.732943063485517
ENSG00000115392	FANCL	0.1	0.755584103188878
ENSG00000115414	FN1	-0.1	0.559111381085543
ENSG00000115419	GLS	-0.8	3.97395143988965E-10
ENSG00000115421	PAPOLG	-0.1	0.892819976226036
ENSG00000115425	PECR	-0.2	0.49415180133087
ENSG00000115459	ELMOD3	-0.1	0.725647529015509
ENSG00000115464	USP34	0.1	0.740037958078336
ENSG00000115468	EFHD1	-1.3	5.40583637873419E-6
ENSG00000115484	CCT4	0.1	0.568521863513269
ENSG00000115486	GGCX	0.1	0.438217973595072
ENSG00000115504	EHBP1	-0.4	0.0139190728239566
ENSG00000115507	OTX1	-0.2	0.571155556054563
ENSG00000115514	TXNDC9	0.4	0.035146566274759
ENSG00000115520	COQ10B	0.1	0.719667067028772
ENSG00000115525	ST3GAL5	0.2	0.30814852241115
ENSG00000115526	CHST10	-0.2	0.636579719194641
ENSG00000115539	PDCL3	0.2	0.425622583912067
ENSG00000115540	MOB4	0.3	0.498033581307526
ENSG00000115548	KDM3A	-0.1	0.611556220544447
ENSG00000115556	PLCD4	-0.3	0.615141623208027
ENSG00000115561	CHMP3	0.5	0.00104502028184385
ENSG00000115568	ZNF142	-0.3	0.233302152723529
ENSG00000115590	IL1R2	0.9	0.00455186231253718
ENSG00000115594	IL1R1	0.3	0.0567833290425859
ENSG00000115598	IL1RL2	0.1	0.934453803321068
ENSG00000115602	IL1RL1	0.3	0.620157675099282
ENSG00000115604	IL18R1	0.2	0.594807212236503
ENSG00000115616	SLC9A2	0.6	0.120827885919868
ENSG00000115641	FHL2	-0.2	0.287267278146526
ENSG00000115648	MLPH	-0.3	0.210583776817743
ENSG00000115652	UXS1	0.1	0.751968030489394
ENSG00000115657	ABCB6	-0.7	0.0332172812551649
ENSG00000115661	STK16	-0.3	0.337134549267975
ENSG00000115687	PASK	-0.3	0.447272537363142
ENSG00000115694	STK25	0.1	0.38425363485802
ENSG00000115718	PROC	-1.0	1.61200609334431E-4
ENSG00000115738	ID2	-0.3	0.498864543750906
ENSG00000115756	HPCAL1	0.2	0.382982591959605
ENSG00000115758	ODC1	0.6	0.018745747843192
ENSG00000115761	NOL10	0.1	0.594436804647851
ENSG00000115762	PLEKHB2	0.1	0.534828515877583
ENSG00000115806	GORASP2	0.1	0.474184583665351
ENSG00000115808	STRN	0.2	0.41964679915806
ENSG00000115825	PRKD3	0.2	0.391087202080931
ENSG00000115828	QPCT	0.2	0.354446845232444
ENSG00000115840	SLC25A12	-0.1	0.799444583556662
ENSG00000115875	SRSF7	0.3	0.10205173095189
ENSG00000115884	SDC1	0.2	0.0695460516128659
ENSG00000115902	SLC1A4	0.8	1.14940026562536E-4
ENSG00000115919	KYNU	0.5	2.40300699311446E-6
ENSG00000115935	WIPF1	-0.3	0.414980636975074
ENSG00000115944	COX7A2L	0.2	0.166863751034822
ENSG00000115946	PNO1	0.1	0.767482218284414
ENSG00000115963	RND3	0.3	0.0220379951570926
ENSG00000115970	THADA	-0.1	0.707016340353098
ENSG00000115998	C2orf42	-0.1	0.804610896120195
ENSG00000116001	TIA1	0.5	0.00178405336069651
ENSG00000116005	PCYOX1	-0.3	0.0714602794631773
ENSG00000116016	EPAS1	-0.9	8.73587044059576E-14
ENSG00000116017	ARID3A	0.4	0.185619274176859
ENSG00000116030	SUMO1	0.1	0.387146653922673
ENSG00000116044	NFE2L2	-0.3	0.0284817028161667
ENSG00000116062	MSH6	-0.3	0.114116512161465
ENSG00000116096	SPR	-0.3	0.0317942351405259
ENSG00000116106	EPHA4	-0.5	0.0155316001956713
ENSG00000116117	PARD3B	-0.1	0.863293857090825
ENSG00000116120	FARSB	0.2	0.195559829544589
ENSG00000116127	ALMS1	-0.1	0.842261101768339
ENSG00000116128	BCL9	-0.1	0.763151365535318
ENSG00000116133	DHCR24	-0.5	1.03589078929717E-4
ENSG00000116138	DNAJC16	0.1	0.837982324493518
ENSG00000116141	MARK1	-0.1	0.777046482482491
ENSG00000116151	MORN1	0.2	0.583593372055595
ENSG00000116171	SCP2	-0.1	0.805907768759995
ENSG00000116198	CEP104	-0.2	0.324189419603375
ENSG00000116199	FAM20B	-0.1	0.768980652567431
ENSG00000116205	TCEANC2	0.2	0.6036109960188
ENSG00000116209	TMEM59	-0.2	0.193169960341742
ENSG00000116213	WRAP73	-0.3	0.0452211035149829
ENSG00000116251	RPL22	0.4	0.143099229745254
ENSG00000116260	QSOX1	0.2	0.0686699142974411
ENSG00000116266	STXBP3	0.1	0.854112028777202
ENSG00000116273	PHF13	-0.3	0.133429888152137
ENSG00000116285	ERRFI1	0.3	0.0547673613009366
ENSG00000116288	PARK7	0.1	0.727889436786598
ENSG00000116299	ELAPOR1	-0.2	0.748860132763218
ENSG00000116337	AMPD2	-0.2	0.185862506481896
ENSG00000116350	SRSF4	-0.3	0.0952917635520313
ENSG00000116353	MECR	-0.2	0.316764504289678
ENSG00000116406	EDEM3	0.1	0.605298548161185
ENSG00000116459	ATP5PB	0.1	0.415195063975619
ENSG00000116473	RAP1A	0.1	0.785422645944105
ENSG00000116478	HDAC1	0.2	0.30814852241115
ENSG00000116489	CAPZA1	0.3	0.144408262967467
ENSG00000116497	S100PBP	-0.1	0.772602704835309
ENSG00000116514	RNF19B	0.1	0.79347753004641
ENSG00000116521	SCAMP3	-0.2	0.329548945393679
ENSG00000116525	TRIM62	0.1	0.785466284111858
ENSG00000116539	ASH1L	-0.1	0.810146386382053
ENSG00000116560	SFPQ	0.2	0.279005199019074
ENSG00000116574	RHOU	-0.1	0.926215626377372
ENSG00000116580	GON4L	-0.3	0.12009664281863
ENSG00000116584	ARHGEF2	0.6	6.82063893573182E-4
ENSG00000116586	LAMTOR2	-0.1	0.773139959512917
ENSG00000116604	MEF2D	0.2	0.548814498381911
ENSG00000116641	DOCK7	0.1	0.558571590050318
ENSG00000116649	SRM	0.1	0.51181045680081
ENSG00000116661	FBXO2	-0.8	2.01097534065679E-13
ENSG00000116663	FBXO6	-0.3	0.179904044166486
ENSG00000116667	C1orf21	-0.6	6.12980583855224E-4
ENSG00000116670	MAD2L2	-0.1	0.479917129290639
ENSG00000116675	DNAJC6	0.2	0.502143989943597
ENSG00000116678	LEPR	-0.7	1.08164563963603E-4
ENSG00000116685	KIAA2013	-0.2	0.291338397632123
ENSG00000116688	MFN2	-0.1	0.434046922688863
ENSG00000116698	SMG7	-0.2	0.368180983750746
ENSG00000116701	NCF2	0.6	1.66328358345183E-6
ENSG00000116711	PLA2G4A	-0.6	0.00114451734102483
ENSG00000116717	GADD45A	-0.1	0.74263598923809
ENSG00000116729	WLS	-0.3	0.0630894807052909
ENSG00000116741	RGS2	0.5	0.0925307296456588
ENSG00000116747	RO60	0.1	0.620157675099282
ENSG00000116750	UCHL5	0.2	0.19780076794016
ENSG00000116752	BCAS2	0.1	0.611627515672837
ENSG00000116754	SRSF11	0.1	0.831075608166951
ENSG00000116761	CTH	0.8	5.81646055732296E-4
ENSG00000116774	OLFML3	-0.2	0.763999223010906
ENSG00000116786	PLEKHM2	-0.2	0.289084243756786
ENSG00000116809	ZBTB17	0.1	0.820394317370478
ENSG00000116815	CD58	0.1	0.805123887993159
ENSG00000116830	TTF2	-0.1	0.86706510624235
ENSG00000116852	KIF21B	-0.1	0.82187864969697
ENSG00000116871	MAP7D1	0.4	4.03904244314546E-5
ENSG00000116874	WARS2	-0.1	0.85559771588204
ENSG00000116883	ENSG00000116883	0.5	0.283626627528608
ENSG00000116885	OSCP1	0.2	0.476515994943773
ENSG00000116898	MRPS15	-0.2	0.414177254773495
ENSG00000116906	GNPAT	0.1	0.748467489842595
ENSG00000116918	TSNAX	0.2	0.670172539191177
ENSG00000116922	C1orf109	-0.3	0.189049065635294
ENSG00000116954	RRAGC	-0.1	0.900766167327989
ENSG00000116962	NID1	-1.4	1.00608675198288E-21
ENSG00000116977	LGALS8	-0.1	0.742260644941483
ENSG00000116985	BMP8B	0.1	0.924135383027259
ENSG00000116990	MYCL	-0.5	0.00672025402227346
ENSG00000116991	SIPA1L2	-0.1	0.899897480704367
ENSG00000117000	RLF	-0.1	0.762338441065811
ENSG00000117009	KMO	0.9	1.34354071364859E-4
ENSG00000117010	ZNF684	0.2	0.791525333551482
ENSG00000117016	RIMS3	0.1	0.925197856316365
ENSG00000117020	AKT3	-0.1	0.863496511279108
ENSG00000117036	ETV3	-0.2	0.645170456940145
ENSG00000117054	ACADM	-0.3	0.139117041254782
ENSG00000117069	ST6GALNAC5	0.4	0.133565800793808
ENSG00000117114	ADGRL2	0.1	0.447817103751286
ENSG00000117115	PADI2	-0.6	0.0454818076784289
ENSG00000117118	SDHB	-0.1	0.707016340353098
ENSG00000117122	MFAP2	0.3	0.0465178008564628
ENSG00000117133	RPF1	0.3	0.154874877689194
ENSG00000117143	UAP1	0.4	0.0106635338295154
ENSG00000117151	CTBS	0.1	0.826356484159525
ENSG00000117153	KLHL12	-0.1	0.79088296292841
ENSG00000117155	SSX2IP	-0.4	0.0693047755922506
ENSG00000117174	ZNHIT6	-0.1	0.678930687991017
ENSG00000117226	GBP3	0.2	0.22664183397852
ENSG00000117228	GBP1	0.3	0.0901378283376513
ENSG00000117242	PINK1-AS	0.3	0.45084391477096
ENSG00000117262	GPR89A	0.2	0.493515485471004
ENSG00000117266	CDK18	-0.3	0.0115157366239638
ENSG00000117280	RAB29	-0.4	0.0126590986729808
ENSG00000117298	ECE1	0.2	0.418996836731602
ENSG00000117305	HMGCL	-0.2	0.188690909601922
ENSG00000117308	GALE	-0.1	0.824827335837918
ENSG00000117335	CD46	-0.1	0.726291471217294
ENSG00000117360	PRPF3	0.1	0.826053517152454
ENSG00000117362	APH1A	-0.3	0.249452664143284
ENSG00000117385	P3H1	-0.1	0.722361975631966
ENSG00000117394	SLC2A1	-0.5	2.52747768270206E-6
ENSG00000117395	EBNA1BP2	0.2	0.253012965802838
ENSG00000117399	CDC20	-0.5	0.177013045399802
ENSG00000117407	ARTN	0.6	0.00237591417943564
ENSG00000117408	IPO13	-0.2	0.388433524702449
ENSG00000117411	B4GALT2	0.2	0.211173064157395
ENSG00000117419	ERI3	-0.1	0.819953036626162
ENSG00000117448	AKR1A1	-0.1	0.833661521204648
ENSG00000117450	PRDX1	-0.2	0.200222224091918
ENSG00000117461	PIK3R3	-0.1	0.661394276769886
ENSG00000117472	TSPAN1	0.3	0.014590822655689
ENSG00000117475	BLZF1	0.5	0.00908441245275408
ENSG00000117477	CCDC181	0.1	0.855182669377757
ENSG00000117479	SLC19A2	-0.3	0.311463812371672
ENSG00000117480	FAAH	-0.3	0.0437621610750311
ENSG00000117500	TMED5	0.1	0.721469524555539
ENSG00000117505	DR1	0.1	0.857275689917913
ENSG00000117507	FMO6P	-1.1	8.30534108814263E-4
ENSG00000117519	CNN3	0.2	0.178741427691235
ENSG00000117525	F3	0.6	3.13644157415616E-6
ENSG00000117528	ABCD3	-0.2	0.298212624855334
ENSG00000117533	VAMP4	0.1	0.846072067465848
ENSG00000117543	DPH5	0.2	0.62087911437513
ENSG00000117569	PTBP2	0.1	0.860629260620194
ENSG00000117592	PRDX6	-0.2	0.356902738520971
ENSG00000117594	HSD11B1	0.5	0.00178405336069651
ENSG00000117595	IRF6	0.2	0.381020792124765
ENSG00000117597	UTP25	-0.1	0.792721190434177
ENSG00000117602	RCAN3	0.2	0.461263614657026
ENSG00000117616	RSRP1	-0.1	0.630659406629579
ENSG00000117620	SLC35A3	0.1	0.91930500650749
ENSG00000117625	RCOR3	0.1	0.551552553447431
ENSG00000117632	STMN1	0.6	2.09444956386269E-7
ENSG00000117640	MTFR1L	-0.1	0.535999370268953
ENSG00000117643	MAN1C1	-1.5	4.68702877020571E-13
ENSG00000117676	RPS6KA1	-0.2	0.171271557912724
ENSG00000117682	DHDDS	0.2	0.364354099128092
ENSG00000117691	NENF	-0.1	0.689024016641623
ENSG00000117697	NSL1	0.1	0.620101670063205
ENSG00000117724	CENPF	0.2	0.788692383793844
ENSG00000117748	RPA2	0.1	0.552651224907022
ENSG00000117751	PPP1R8	-0.1	0.915345344409918
ENSG00000117758	STX12	0.4	0.00410862534484447
ENSG00000117791	MTARC2	-0.4	0.262319340533957
ENSG00000117868	ESYT2	-0.1	0.797724662825693
ENSG00000117877	POLR1G	-0.1	0.866309569541033
ENSG00000117906	RCN2	0.2	0.334393214612855
ENSG00000117971	CHRNB4	-0.3	0.507347471471957
ENSG00000117984	CTSD	-0.6	9.15282169453501E-4
ENSG00000118007	STAG1	-0.1	0.573374445071652
ENSG00000118046	STK11	-0.1	0.539443942873085
ENSG00000118096	IFT46	0.2	0.463635390397467
ENSG00000118162	KPTN	0.1	0.862149324903883
ENSG00000118197	DDX59	0.1	0.691573493618346
ENSG00000118217	ATF6	0.1	0.386984267723882
ENSG00000118242	MREG	0.4	0.00924520014008325
ENSG00000118246	FASTKD2	0.2	0.253012965802838
ENSG00000118257	NRP2	-0.7	3.52928338686724E-6
ENSG00000118260	CREB1	0.2	0.258294854685717
ENSG00000118292	C1orf54	0.1	0.884287510558185
ENSG00000118308	IRAG2	-0.7	0.021570262369297
ENSG00000118322	ATP10B	-0.1	0.836585682648865
ENSG00000118363	SPCS2	0.1	0.498033581307526
ENSG00000118369	USP35	0.1	0.843958451749844
ENSG00000118402	ELOVL4	0.4	0.111649906751019
ENSG00000118412	CASP8AP2	-0.2	0.571155556054563
ENSG00000118418	HMGN3	-0.3	0.105610569608513
ENSG00000118420	UBE3D	-0.2	0.667881285192174
ENSG00000118482	PHF3	-0.5	0.0135628852444169
ENSG00000118496	FBXO30	0.2	0.524500338571409
ENSG00000118503	TNFAIP3	0.8	9.85344006015826E-9
ENSG00000118507	AKAP7	-0.1	0.85559771588204
ENSG00000118515	SGK1	-0.4	0.00190977053224386
ENSG00000118523	CCN2	0.2	0.548847985991457
ENSG00000118564	FBXL5	-0.1	0.486843235938352
ENSG00000118579	MED28	-0.1	0.540853366701308
ENSG00000118596	SLC16A7	-1.1	3.99266249993907E-8
ENSG00000118600	RXYLT1	-0.1	0.836585682648865
ENSG00000118620	ZNF430	0.2	0.540516260682486
ENSG00000118655	DCLRE1B	0.1	0.69828747660642
ENSG00000118680	MYL12B	0.2	0.0381359180664365
ENSG00000118689	FOXO3	-0.2	0.374616015595785
ENSG00000118690	ARMC2	-0.2	0.650059324812192
ENSG00000118707	TGIF2	0.1	0.62992639048008
ENSG00000118762	PKD2	-0.2	0.33496535688387
ENSG00000118777	ABCG2	-0.4	0.332159621100861
ENSG00000118804	STBD1	-0.1	0.856515279423503
ENSG00000118849	RARRES1	-0.7	3.11947443911918E-7
ENSG00000118855	MFSD1	-0.2	0.167009534039019
ENSG00000118894	EEF2KMT	-0.1	0.678489333835374
ENSG00000118898	PPL	-0.2	0.310513133137348
ENSG00000118900	UBN1	-0.2	0.225612848373717
ENSG00000118922	KLF12	0.3	0.320955002966804
ENSG00000118939	UCHL3	0.2	0.637792463778014
ENSG00000118960	HS1BP3	-0.3	0.0910142668669455
ENSG00000118961	LDAH	0.6	0.00274327841372615
ENSG00000118971	CCND2	0.2	0.317798306244975
ENSG00000118985	ELL2	0.1	0.687183123476868
ENSG00000119004	CYP20A1	0.2	0.562215864246294
ENSG00000119042	SATB2	0.1	0.893697025518443
ENSG00000119048	UBE2B	0.3	0.254080565150943
ENSG00000119121	TRPM6	-0.2	0.801922607398982
ENSG00000119125	GDA	-0.5	7.7643371363044E-4
ENSG00000119138	KLF9	-0.2	0.588368867882192
ENSG00000119139	TJP2	0.1	0.887437784184044
ENSG00000119185	ITGB1BP1	0.1	0.386734667602655
ENSG00000119203	CPSF3	0.1	0.608412009790488
ENSG00000119227	PIGZ	-0.1	0.85559771588204
ENSG00000119231	SENP5	0.2	0.242488144531613
ENSG00000119242	CCDC92	0.1	0.693751125967054
ENSG00000119280	C1orf198	-0.1	0.781707394975071
ENSG00000119285	HEATR1	-0.2	0.493534430654308
ENSG00000119314	PTBP3	-0.1	0.613151481771911
ENSG00000119321	FKBP15	-0.1	0.784098322668569
ENSG00000119326	CTNNAL1	0.2	0.381588925293217
ENSG00000119333	DYNC2I2	-0.1	0.439646041074586
ENSG00000119383	PTPA	0.3	0.17799098779037
ENSG00000119392	GLE1	0.2	0.251688282890475
ENSG00000119396	RAB14	0.2	0.47024161202096
ENSG00000119397	CNTRL	-0.1	0.9079258817616
ENSG00000119403	PHF19	-0.1	0.808942072966793
ENSG00000119408	NEK6	-0.2	0.382984833705
ENSG00000119411	BSPRY	0.4	0.0158084540740618
ENSG00000119414	PPP6C	0.2	0.244697492977639
ENSG00000119421	NDUFA8	-0.1	0.619618543498251
ENSG00000119431	HDHD3	-0.4	0.0264487292778329
ENSG00000119446	RBM18	0.2	0.541569981625048
ENSG00000119471	HSDL2	-0.1	0.578605287548291
ENSG00000119487	MAPKAP1	0.1	0.631863042322476
ENSG00000119514	GALNT12	-0.3	0.100408667449414
ENSG00000119522	DENND1A	-0.2	0.41294658351911
ENSG00000119523	ALG2	0.2	0.233650052034834
ENSG00000119535	CSF3R	-0.3	0.476690870282151
ENSG00000119537	KDSR	-0.5	4.4029871236778E-5
ENSG00000119541	VPS4B	0.3	0.118389759471678
ENSG00000119574	ZBTB45	0.2	0.455826003115397
ENSG00000119596	YLPM1	0.1	0.82672825908981
ENSG00000119599	DCAF4	0.1	0.719410244711976
ENSG00000119616	FCF1	0.1	0.880384165028726
ENSG00000119630	PGF	-0.2	0.120851127313
ENSG00000119632	IFI27L2	0.2	0.530519024869364
ENSG00000119636	BBOF1	0.5	0.253012965802838
ENSG00000119638	NEK9	-0.1	0.893431363201006
ENSG00000119640	ACYP1	-0.1	0.842542674791477
ENSG00000119650	IFT43	0.2	0.256618181979562
ENSG00000119655	NPC2	-0.4	5.6260153491536E-4
ENSG00000119661	DNAL1	0.2	0.516156786366577
ENSG00000119669	IRF2BPL	-0.4	0.13882438716726
ENSG00000119673	ACOT2	-0.3	0.230904828223934
ENSG00000119681	LTBP2	-0.1	0.610813079867359
ENSG00000119682	AREL1	0.2	0.430040419740695
ENSG00000119684	MLH3	-0.3	0.312512187637595
ENSG00000119686	FLVCR2	-0.1	0.896858310639237
ENSG00000119689	DLST	0.1	0.748467489842595
ENSG00000119698	PPP4R4	0.3	0.34300840792799
ENSG00000119699	TGFB3	-0.2	0.741633717053615
ENSG00000119703	ZC2HC1C	0.1	0.926805947511451
ENSG00000119705	SLIRP	0.3	0.110936791125761
ENSG00000119711	ALDH6A1	-0.4	0.0928837859879605
ENSG00000119720	NRDE2	-0.1	0.727889436786598
ENSG00000119729	RHOQ	-0.1	0.789724106706187
ENSG00000119760	SUPT7L	0.1	0.690077552485903
ENSG00000119771	KLHL29	-0.6	5.19665200733497E-5
ENSG00000119772	DNMT3A	-0.1	0.780955143058564
ENSG00000119778	ATAD2B	-0.2	0.404139753846215
ENSG00000119787	ATL2	0.5	6.71768663896413E-4
ENSG00000119801	YPEL5	0.1	0.644057115382676
ENSG00000119812	FAM98A	0.2	0.24511917403286
ENSG00000119820	YIPF4	0.1	0.863293857090825
ENSG00000119844	AFTPH	-0.2	0.33496535688387
ENSG00000119862	LGALSL	1.2	4.94757129393629E-20
ENSG00000119865	CNRIP1	0.3	0.552934763930348
ENSG00000119866	BCL11A	0.4	0.129258003008397
ENSG00000119878	CRIPT	-0.1	0.758252020811763
ENSG00000119888	EPCAM	0.2	0.283626627528608
ENSG00000119899	SLC17A5	-0.2	0.204695571213567
ENSG00000119900	OGFRL1	-0.1	0.74588715509785
