Gene ID	Gene Name	SRR12168547	SRR12168546	SRR12168545	SRR12168544	SRR12168543	SRR12168542	SRR12168541	SRR12168540	SRR12168539	SRR12168538	SRR12168537	SRR12168536
ENSG00000163625	WDFY3	207	232	241	223	185	160	167	177	144	137	189	199
ENSG00000163626	COX18	74	89	81	75	85	63	79	81	83	76	63	54
ENSG00000163629	PTPN13	558	575	537	512	483	474	581	616	431	392	515	481
ENSG00000163630	SYNPR	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000163631	ALB	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000163632	C3orf49	0	0	0	0	0	0	2	0	0	2	0	0
ENSG00000163633	C4orf36	4	7	9	11	12	9	5	8	1	7	0	2
ENSG00000163634	THOC7	499	450	492	453	474	421	513	468	328	325	295	291
ENSG00000163635	ATXN7	0	1	2	0	0	0	2	0	0	2	0	0
ENSG00000163636	PSMD6	1149	1170	1221	1222	1093	1157	1180	1144	910	846	770	748
ENSG00000163637	PRICKLE2	211	187	203	198	196	196	160	160	110	124	130	102
ENSG00000163638	ADAMTS9	118	138	147	125	96	98	41	50	46	29	47	49
ENSG00000163644	PPM1K	56	58	62	95	68	60	46	74	66	74	40	43
ENSG00000163645	ERICH6	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000163646	CLRN1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000163655	GMPS	537	498	564	500	475	456	551	565	448	521	435	457
ENSG00000163659	TIPARP	193	177	203	230	267	273	315	302	233	212	176	179
ENSG00000163660	CCNL1	300	281	335	358	306	284	341	341	268	254	217	236
ENSG00000163661	PTX3	8	4	10	8	10	8	6	2	4	9	7	2
ENSG00000163666	HESX1	0	0	0	1	0	1	0	0	1	1	2	2
ENSG00000163673	DCLK3	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000163681	SLMAP	1068	1046	1057	1095	980	986	1090	1037	780	744	818	814
ENSG00000163682	RPL9	1303	1323	1439	1532	1240	1288	1232	1264	1029	993	942	896
ENSG00000163683	SMIM14	918	870	778	767	871	872	1266	1250	927	816	785	748
ENSG00000163684	RPP14	49	55	35	36	31	38	41	49	34	47	41	33
ENSG00000163686	ABHD6	210	202	191	213	166	201	319	286	219	246	210	237
ENSG00000163687	DNASE1L3	0	1	15	9	0	0	3	2	5	0	4	1
ENSG00000163689	CFAP20DC	85	101	108	145	124	140	96	92	78	76	73	92
ENSG00000163694	RBM47	1099	1107	1273	1135	921	912	1061	1056	842	840	816	808
ENSG00000163697	APBB2	405	371	410	439	336	317	319	356	248	262	303	328
ENSG00000163701	IL17RE	7	10	10	13	5	4	16	14	14	14	6	8
ENSG00000163702	IL17RC	660	686	760	719	583	591	778	692	596	581	681	631
ENSG00000163703	CRELD1	735	676	667	653	566	585	673	627	490	513	548	540
ENSG00000163704	PRRT3	62	60	62	62	48	50	63	71	40	40	37	49
ENSG00000163705	FANCD2OS	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000163710	PCOLCE2	9	8	19	13	16	18	23	20	21	17	7	18
ENSG00000163714	U2SURP	401	436	486	485	446	439	618	564	432	444	327	327
ENSG00000163719	MTMR14	659	648	744	742	632	679	631	646	494	484	588	575
ENSG00000163728	TTC14	159	137	211	207	153	146	165	161	102	143	71	92
ENSG00000163734	CXCL3	475	456	310	305	533	510	164	146	66	70	108	99
ENSG00000163735	CXCL5	1288	1302	1232	1253	1781	1768	375	342	330	263	269	277
ENSG00000163736	PPBP	60	47	51	49	72	83	30	21	16	15	8	16
ENSG00000163737	PF4	4	5	1	3	3	8	2	2	0	2	5	3
ENSG00000163738	MTHFD2L	41	46	56	54	34	39	69	75	54	49	35	19
ENSG00000163739	CXCL1	15461	15010	11174	11015	14320	14495	6393	6562	4033	3896	3734	3788
ENSG00000163743	RCHY1	328	269	292	288	297	363	255	263	208	208	179	192
ENSG00000163746	PLSCR2	0	0	1	2	0	0	0	0	1	0	1	2
ENSG00000163749	CCDC158	4	4	6	2	5	5	0	9	5	4	4	3
ENSG00000163751	CPA3	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000163754	GYG1	365	378	413	391	307	304	394	413	380	341	343	310
ENSG00000163755	HPS3	439	378	433	483	388	353	512	519	448	422	377	390
ENSG00000163762	TM4SF18	2	0	1	2	0	0	0	0	0	0	0	0
ENSG00000163781	TOPBP1	193	184	226	211	187	224	216	238	193	183	173	180
ENSG00000163785	RYK	872	850	856	859	844	846	952	906	659	683	620	625
ENSG00000163788	SNRK	139	146	157	149	171	162	192	168	184	155	129	142
ENSG00000163792	TCF23	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000163793	DNAJC5G	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000163794	UCN	1	4	3	6	2	3	3	4	3	5	3	1
ENSG00000163795	ZNF513	138	157	179	138	143	150	141	146	104	108	127	152
ENSG00000163798	SLC4A1AP	413	410	477	459	429	400	456	479	405	359	362	388
ENSG00000163803	PLB1	23	23	34	49	20	26	18	24	10	13	12	18
ENSG00000163806	SPDYA	0	0	7	3	1	0	0	2	1	1	0	2
ENSG00000163807	KIAA1143	152	167	194	175	190	172	207	182	129	121	93	91
ENSG00000163808	KIF15	3	2	1	4	1	4	4	2	2	2	1	0
ENSG00000163810	TGM4	14	17	36	26	13	18	29	13	16	20	9	14
ENSG00000163811	WDR43	382	380	496	413	391	390	445	415	375	354	301	309
ENSG00000163812	ZDHHC3	1734	1661	1750	1737	1552	1582	1705	1642	1356	1245	1285	1322
ENSG00000163814	CDCP1	5877	5909	6681	6681	4999	4859	4859	4683	3768	3946	5015	4885
ENSG00000163815	CLEC3B	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000163817	SLC6A20	1	2	0	2	9	2	6	13	1	5	3	3
ENSG00000163818	LZTFL1	100	88	82	86	114	79	106	104	75	62	42	48
ENSG00000163820	FYCO1	365	347	312	285	211	244	290	276	256	248	352	356
ENSG00000163823	CCR1	0	0	0	0	2	0	0	0	0	0	1	1
ENSG00000163825	RTP3	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000163827	LRRC2	2	2	1	0	1	1	0	0	1	2	0	0
ENSG00000163832	ELP6	378	409	379	405	356	362	361	351	255	271	278	296
ENSG00000163833	FBXO40	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000163840	DTX3L	548	576	598	588	426	466	565	642	477	439	452	482
ENSG00000163848	ZNF148	592	612	717	740	596	625	719	745	606	573	490	469
ENSG00000163864	NMNAT3	11	23	21	11	9	17	27	29	14	17	26	21
ENSG00000163866	SMIM12	658	703	747	667	591	583	618	640	544	466	597	554
ENSG00000163867	ZMYM6	95	99	102	87	102	91	116	122	65	75	45	51
ENSG00000163870	TPRA1	1218	1331	1587	1594	1122	1228	1247	1211	1016	968	1123	1141
ENSG00000163872	YEATS2	688	718	791	778	699	641	699	657	594	594	674	672
ENSG00000163873	GRIK3	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000163874	ZC3H12A	3271	3210	2699	2688	2609	2568	1498	1596	1059	1017	1348	1436
ENSG00000163875	MEAF6	578	604	719	647	594	565	582	589	461	519	526	477
ENSG00000163877	SNIP1	107	99	94	87	79	84	106	95	75	80	48	69
ENSG00000163879	DNALI1	56	60	54	51	59	40	48	59	63	71	66	61
ENSG00000163882	POLR2H	495	497	553	583	520	459	570	626	491	466	512	474
ENSG00000163884	KLF15	0	0	0	0	0	1	0	0	0	1	0	0
ENSG00000163885	CFAP100	1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000163888	CAMK2N2	0	1	0	0	1	1	0	0	0	0	0	0
ENSG00000163898	LIPH	719	683	824	852	601	555	499	471	310	278	359	357
ENSG00000163900	TMEM41A	370	352	408	453	361	332	330	328	260	261	309	301
ENSG00000163902	RPN1	5835	5906	6190	6165	5369	5383	5663	5639	4762	4671	4970	4711
ENSG00000163904	SENP2	303	351	373	376	367	342	396	353	322	335	266	264
ENSG00000163909	HEYL	8	16	1	1	4	10	15	12	11	8	18	14
ENSG00000163913	IFT122	131	119	136	139	119	101	138	148	84	90	121	137
ENSG00000163914	RHO	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000163915	IGF2BP2-AS1	0	0	5	2	1	2	6	2	0	1	0	2
ENSG00000163918	RFC4	53	52	63	73	66	57	86	66	45	58	45	47
ENSG00000163923	RPL39L	68	82	64	68	52	48	78	73	50	54	57	62
ENSG00000163930	BAP1	650	664	889	832	681	685	800	721	592	585	682	686
ENSG00000163931	TKT	1443	1380	1598	1561	1332	1299	1878	1828	2189	2132	2192	2185
ENSG00000163932	PRKCD	1163	1110	1228	1182	1069	1054	1411	1420	1322	1270	1331	1323
ENSG00000163933	RFT1	337	302	335	357	288	307	338	328	276	267	280	262
ENSG00000163935	SFMBT1	81	83	76	90	75	69	88	76	75	70	89	77
ENSG00000163938	GNL3	725	675	925	922	792	833	993	901	847	787	612	641
ENSG00000163939	PBRM1	610	633	707	685	566	605	620	565	461	455	430	388
ENSG00000163945	UVSSA	112	90	117	101	84	85	126	137	61	75	107	121
ENSG00000163946	TASOR	340	336	338	356	357	357	398	442	278	293	238	232
ENSG00000163947	ARHGEF3	907	900	989	987	820	863	756	824	590	616	563	595
ENSG00000163950	SLBP	579	535	641	648	560	581	713	731	660	655	451	444
ENSG00000163956	LRPAP1	2788	2799	2884	2935	2428	2308	2978	3087	2645	2561	2811	2756
ENSG00000163958	ZDHHC19	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000163959	SLC51A	12	10	19	16	19	16	6	10	10	12	10	15
ENSG00000163960	UBXN7	679	621	705	735	624	604	662	642	605	632	550	537
ENSG00000163961	RNF168	141	125	134	132	143	146	135	148	121	120	127	111
ENSG00000163964	PIGX	176	153	196	181	171	173	282	274	229	204	182	171
ENSG00000163975	MELTF	542	533	560	512	563	623	534	512	355	331	465	447
ENSG00000163982	OTOP1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000163993	S100P	1226	1192	1709	1666	836	927	1544	1671	1306	1347	1128	1163
ENSG00000163995	ABLIM2	16	18	22	18	19	15	31	28	22	24	30	22
ENSG00000164002	EXO5	71	56	75	73	66	59	65	60	47	58	32	51
ENSG00000164007	CLDN19	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164008	C1orf50	27	19	17	13	19	12	5	19	13	23	5	13
ENSG00000164010	ERMAP	84	69	65	66	62	62	80	79	36	38	47	52
ENSG00000164011	ZNF691	86	105	85	70	88	83	79	78	72	54	69	87
ENSG00000164022	AIMP1	368	383	426	434	375	402	365	381	259	274	260	222
ENSG00000164023	SGMS2	822	792	800	795	781	844	853	828	616	576	480	547
ENSG00000164024	METAP1	996	909	965	893	837	802	952	916	728	728	724	708
ENSG00000164031	DNAJB14	388	414	328	334	408	447	406	421	316	272	181	216
ENSG00000164032	H2AZ1	2999	2974	3341	3275	2686	2659	2813	2723	2516	2662	2228	2197
ENSG00000164035	EMCN	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000164037	SLC9B1	0	3	0	4	3	1	2	2	4	1	1	1
ENSG00000164038	SLC9B2	130	124	154	153	127	147	148	162	130	129	117	140
ENSG00000164039	BDH2	224	213	221	229	202	231	258	257	214	164	195	177
ENSG00000164040	PGRMC2	529	534	441	467	657	673	701	648	492	467	353	335
ENSG00000164045	CDC25A	20	10	14	14	15	8	15	16	14	24	16	11
ENSG00000164047	CAMP	0	0	0	0	0	0	1	1	0	0	0	1
ENSG00000164048	ZNF589	66	96	84	63	39	54	67	57	54	72	49	79
ENSG00000164049	FBXW12	1	0	0	0	0	1	0	0	1	0	1	0
ENSG00000164050	PLXNB1	2263	2232	2250	2217	1960	1991	2403	2424	1637	1667	1928	1835
ENSG00000164051	CCDC51	304	345	354	319	267	277	357	326	240	269	278	262
ENSG00000164053	ATRIP	74	89	100	91	68	78	85	76	69	58	70	84
ENSG00000164054	SHISA5	2915	3090	2828	2750	2671	2693	2902	2873	2454	2270	2710	2745
ENSG00000164056	SPRY1	109	102	120	130	98	87	115	99	68	84	72	102
ENSG00000164061	BSN	3	1	3	3	7	5	5	7	6	7	6	5
ENSG00000164062	APEH	1885	1933	1882	1869	1655	1734	1905	1866	1547	1547	1766	1730
ENSG00000164066	INTU	59	36	66	56	60	44	62	58	29	30	32	39
ENSG00000164068	RNF123	879	845	930	843	694	677	844	791	752	756	715	724
ENSG00000164070	HSPA4L	361	347	391	352	347	352	413	451	287	289	228	232
ENSG00000164073	MFSD8	184	193	193	202	211	197	252	240	163	172	106	104
ENSG00000164074	ABHD18	48	69	76	92	70	75	85	65	58	56	41	45
ENSG00000164076	CAMKV	0	0	3	2	0	2	0	0	0	0	0	0
ENSG00000164077	MON1A	169	205	208	202	160	183	190	178	161	159	174	170
ENSG00000164078	MST1R	1279	1365	1324	1282	1226	1233	1455	1344	892	918	1227	1219
ENSG00000164080	RAD54L2	579	595	578	545	526	492	624	589	457	416	552	521
ENSG00000164081	TEX264	657	648	652	619	515	454	778	711	583	591	690	674
ENSG00000164082	GRM2	0	0	3	0	0	0	1	0	0	0	1	2
ENSG00000164086	DUSP7	404	423	517	501	450	441	349	325	300	309	323	286
ENSG00000164087	POC1A	60	50	57	67	55	64	33	63	32	40	36	33
ENSG00000164088	PPM1M	66	63	55	55	48	42	48	46	29	31	56	47
ENSG00000164089	ETNPPL	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164091	WDR82	530	517	481	481	469	513	549	490	454	447	413	416
ENSG00000164093	PITX2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164096	C4orf3	1941	1873	1896	1931	1888	1877	2023	1913	1407	1402	1456	1451
ENSG00000164099	PRSS12	563	495	467	458	456	480	639	551	394	438	498	456
ENSG00000164100	NDST3	1	0	0	2	0	0	0	1	1	0	1	0
ENSG00000164104	HMGB2	27	41	73	54	34	43	49	47	34	42	38	29
ENSG00000164105	SAP30	106	109	92	77	100	97	164	124	115	87	73	90
ENSG00000164106	SCRG1	0	0	1	0	0	0	3	1	0	0	0	0
ENSG00000164107	HAND2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164109	MAD2L1	32	48	40	35	36	29	32	32	36	34	41	20
ENSG00000164111	ANXA5	7118	7163	6970	6938	7664	7620	6358	6472	4668	4618	5627	5532
ENSG00000164112	SMIM43	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164113	ADAD1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164114	MAP9	77	78	96	113	122	134	90	109	81	84	45	48
ENSG00000164116	GUCY1A1	36	29	42	43	44	49	49	59	36	41	49	40
ENSG00000164117	FBXO8	224	223	225	224	231	205	240	218	207	202	163	155
ENSG00000164118	CEP44	123	145	139	154	151	125	176	216	127	164	73	100
ENSG00000164120	HPGD	64	60	47	52	70	54	194	190	164	159	116	107
ENSG00000164122	ASB5	0	1	0	1	0	0	2	0	0	0	0	0
ENSG00000164123	C4orf45	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164124	TMEM144	112	97	65	70	87	65	111	108	86	95	46	87
ENSG00000164125	GASK1B	126	104	76	89	98	115	171	173	120	112	76	71
ENSG00000164128	NPY1R	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000164129	NPY5R	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164134	NAA15	472	468	531	495	486	487	470	499	403	388	356	340
ENSG00000164136	IL15	69	81	89	120	99	103	95	93	75	80	78	73
ENSG00000164142	FAM160A1	126	139	125	144	99	92	124	93	65	93	109	89
ENSG00000164144	ARFIP1	412	442	461	470	543	532	551	504	394	368	292	308
ENSG00000164151	ICE1	241	249	276	271	199	221	316	325	241	211	242	258
ENSG00000164161	HHIP	11	10	10	4	9	19	8	5	2	1	0	4
ENSG00000164162	ANAPC10	65	76	80	58	81	75	89	86	58	54	36	39
ENSG00000164163	ABCE1	705	678	787	727	686	762	786	774	706	668	471	484
ENSG00000164164	OTUD4	491	441	443	411	435	405	409	493	355	337	393	369
ENSG00000164167	LSM6	81	79	65	69	101	76	83	89	80	69	49	54
ENSG00000164168	TMEM184C	766	880	856	855	766	770	879	856	690	645	579	533
ENSG00000164169	PRMT9	162	168	219	228	153	163	201	161	176	170	134	146
ENSG00000164171	ITGA2	1561	1678	1738	1705	1845	1875	1683	1730	1009	992	1278	1440
ENSG00000164172	MOCS2	326	378	393	337	344	320	407	433	282	276	253	227
ENSG00000164175	SLC45A2	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000164176	EDIL3	281	291	217	228	260	250	572	549	287	282	279	258
ENSG00000164180	TMEM161B	149	157	138	126	174	145	147	183	165	142	82	83
ENSG00000164181	ELOVL7	208	195	255	239	210	193	207	221	151	167	131	144
ENSG00000164182	NDUFAF2	137	128	134	149	131	132	144	156	114	104	86	101
ENSG00000164185	ZNF474	2	1	4	4	1	0	0	1	1	0	0	1
ENSG00000164187	LMBRD2	219	224	215	203	244	226	231	194	153	147	108	119
ENSG00000164188	RANBP3L	0	0	0	0	0	0	0	2	0	0	0	0
ENSG00000164190	NIPBL	277	201	295	266	269	246	352	347	239	204	230	228
ENSG00000164197	RNF180	93	88	66	70	72	89	108	116	62	55	53	61
ENSG00000164199	ADGRV1	12	13	10	9	6	10	23	17	14	13	7	11
ENSG00000164209	SLC25A46	587	646	643	706	726	743	703	722	531	491	356	335
ENSG00000164211	STARD4	315	308	278	256	393	381	385	389	260	266	233	227
ENSG00000164219	PGGT1B	269	242	252	258	249	242	310	291	219	185	172	144
ENSG00000164220	F2RL2	0	1	1	0	0	0	0	2	0	0	0	0
ENSG00000164221	CCDC112	41	52	45	69	57	69	62	56	33	37	23	31
ENSG00000164236	ANKRD33B	15	18	24	17	6	7	9	6	7	3	3	6
ENSG00000164237	CMBL	47	48	61	59	46	48	136	112	103	80	82	74
ENSG00000164241	C5orf63	31	37	34	41	33	32	35	48	27	30	18	20
ENSG00000164244	PRRC1	1248	1263	1270	1268	1235	1213	1154	1049	922	871	860	836
ENSG00000164251	F2RL1	577	528	679	656	512	532	444	459	313	309	364	337
ENSG00000164252	AGGF1	144	87	80	96	120	86	112	121	68	84	73	58
ENSG00000164253	WDR41	903	916	880	885	861	838	837	827	519	524	527	627
ENSG00000164256	PRDM9	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000164258	NDUFS4	537	545	596	556	530	484	522	493	403	422	427	375
ENSG00000164265	SCGB3A2	0	0	0	2	0	0	0	0	1	0	0	0
ENSG00000164266	SPINK1	35	39	54	67	21	29	152	169	157	128	115	103
ENSG00000164270	HTR4	4	0	0	2	1	2	2	1	4	3	3	1
ENSG00000164283	ESM1	0	1	0	1	4	2	1	3	1	0	2	0
ENSG00000164284	GRPEL2	324	349	370	329	291	314	271	244	231	226	187	214
ENSG00000164287	CDC20B	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000164291	ARSK	159	155	226	153	170	203	252	248	202	229	135	153
ENSG00000164292	RHOBTB3	967	1006	851	892	752	811	1224	1228	864	853	730	684
ENSG00000164294	GPX8	584	570	518	507	594	579	456	448	313	305	317	344
ENSG00000164296	TIGD6	65	63	81	86	71	75	85	92	74	77	78	69
ENSG00000164299	SPZ1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164300	SERINC5	93	88	95	98	116	105	126	126	94	85	62	89
ENSG00000164303	ENPP6	3	3	0	2	1	5	3	4	2	0	0	3
ENSG00000164304	CAGE1	0	0	0	1	0	0	0	1	0	1	0	0
ENSG00000164305	CASP3	736	670	735	728	762	764	742	773	639	591	457	488
ENSG00000164306	PRIMPOL	39	32	31	53	29	32	43	44	38	33	27	35
ENSG00000164307	ERAP1	381	343	327	304	315	318	413	456	243	216	310	295
ENSG00000164308	ERAP2	1441	1412	1697	1663	1563	1549	2245	2284	1680	1672	1604	1598
ENSG00000164309	CMYA5	8	7	17	14	10	16	23	15	18	10	26	11
ENSG00000164318	EGFLAM	0	0	1	1	2	0	0	1	0	1	2	0
ENSG00000164323	CFAP97	251	270	262	255	260	261	343	291	243	230	191	187
ENSG00000164325	TMEM174	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164326	CARTPT	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164327	RICTOR	256	219	250	253	235	200	260	278	266	265	228	208
ENSG00000164329	TENT2	439	457	484	493	413	398	516	514	403	385	352	349
ENSG00000164330	EBF1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164331	ANKRA2	235	226	263	258	220	229	302	302	264	252	181	191
ENSG00000164332	UBLCP1	299	340	401	415	336	324	372	407	297	297	212	224
ENSG00000164334	FAM170A	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164338	UTP15	228	233	261	254	213	201	260	301	195	242	153	136
ENSG00000164342	TLR3	273	292	256	256	246	228	363	362	260	251	250	230
ENSG00000164344	KLKB1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164346	NSA2	207	220	251	239	194	209	205	206	127	125	109	97
ENSG00000164347	GFM2	543	556	592	613	549	561	555	598	431	406	388	440
ENSG00000164362	TERT	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164363	SLC6A18	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164366	CCDC127	317	292	290	268	259	225	328	311	230	244	271	258
ENSG00000164379	FOXQ1	189	190	174	204	177	178	310	324	212	207	238	252
ENSG00000164385	LINC01600	0	3	1	1	0	0	0	0	0	0	0	0
ENSG00000164393	ADGRF2	1	4	2	0	0	0	4	3	2	3	1	1
ENSG00000164398	ACSL6	0	1	0	3	5	2	2	3	2	0	1	0
ENSG00000164399	IL3	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164400	CSF2	353	398	434	435	530	556	107	116	56	53	133	156
ENSG00000164402	SEPTIN8	302	291	309	327	281	276	278	268	213	191	205	258
ENSG00000164403	SHROOM1	231	196	224	246	123	107	209	188	227	186	181	175
ENSG00000164404	GDF9	0	0	1	5	2	0	1	2	8	1	1	1
ENSG00000164405	UQCRQ	2139	2194	1969	2007	2037	1976	2261	2230	1401	1448	1578	1613
ENSG00000164406	LEAP2	2	3	2	1	1	0	5	6	0	0	1	1
ENSG00000164411	GJB7	0	0	1	1	0	0	0	0	1	1	0	1
ENSG00000164414	SLC35A1	52	40	56	63	63	50	65	76	42	31	31	34
ENSG00000164418	GRIK2	16	20	9	12	8	11	18	19	13	15	11	16
ENSG00000164430	CGAS	45	51	59	72	59	61	66	69	41	55	51	36
ENSG00000164434	FABP7	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164438	TLX3	0	2	0	0	0	1	0	0	0	0	1	0
ENSG00000164440	TXLNB	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164442	CITED2	93	87	80	79	76	68	138	107	101	82	96	102
ENSG00000164451	CALHM4	1	0	1	0	0	0	0	0	2	0	0	0
ENSG00000164458	TBXT	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164463	CREBRF	137	132	114	125	88	128	195	220	201	204	141	145
ENSG00000164465	DCBLD1	1546	1589	1433	1469	1723	1706	1167	1275	853	854	1154	1136
ENSG00000164466	SFXN1	634	549	586	584	573	613	695	687	527	561	528	515
ENSG00000164483	SAMD3	1	0	0	2	3	1	0	0	0	0	0	0
ENSG00000164484	TMEM200A	79	66	89	84	78	66	60	54	31	24	28	29
ENSG00000164485	IL22RA2	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000164488	DACT2	81	98	72	82	60	47	77	68	80	85	79	77
ENSG00000164494	PDSS2	219	233	232	268	217	215	256	251	230	206	175	199
ENSG00000164500	SPATA48	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164506	STXBP5	384	348	419	382	390	366	363	366	319	306	279	274
ENSG00000164508	H2AC1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164509	IL31RA	18	6	14	19	8	13	20	10	7	6	14	9
ENSG00000164512	ANKRD55	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164520	RAET1E	23	27	31	42	26	15	38	37	18	17	14	20
ENSG00000164530	PI16	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164532	TBX20	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164535	DAGLB	480	481	601	604	390	426	473	456	430	462	458	494
ENSG00000164542	KIAA0895	137	127	138	150	204	173	161	173	108	117	116	114
ENSG00000164543	STK17A	1622	1655	1806	1782	1706	1643	1699	1767	1319	1295	1310	1278
ENSG00000164548	TRA2A	349	326	365	349	319	314	293	307	206	205	142	125
ENSG00000164556	FAM183BP	0	0	0	0	0	0	1	1	0	0	0	0
ENSG00000164574	GALNT10	1014	1066	1048	1024	1097	1158	969	901	657	566	867	826
ENSG00000164576	SAP30L	208	187	213	225	170	167	189	218	151	149	168	172
ENSG00000164587	RPS14	3532	3503	3287	3307	2751	2842	3306	3289	2484	2450	2584	2447
ENSG00000164588	HCN1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164591	MYOZ3	1	5	0	2	5	4	5	4	3	4	6	7
ENSG00000164597	COG5	611	620	665	679	626	624	497	531	422	445	431	408
ENSG00000164600	NEUROD6	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164603	BMT2	241	232	236	239	238	263	237	222	212	247	163	146
ENSG00000164604	GPR85	16	9	10	8	8	18	18	33	5	11	1	4
ENSG00000164609	SLU7	551	601	710	658	607	609	727	722	553	581	515	516
ENSG00000164610	RP9	75	82	116	130	103	98	82	87	64	57	67	76
ENSG00000164611	PTTG1	120	111	105	89	101	100	136	157	112	127	126	97
ENSG00000164615	CAMLG	239	244	277	284	252	218	321	304	213	204	200	193
ENSG00000164616	FBXL21P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164619	BMPER	2	5	0	2	4	4	0	1	0	4	4	1
ENSG00000164620	RELL2	120	118	105	128	94	98	130	131	96	89	96	116
ENSG00000164621	SMAD5-AS1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164626	KCNK5	53	55	28	27	48	32	204	181	244	258	234	265
ENSG00000164627	KIF6	8	4	6	4	4	1	11	6	3	8	1	1
ENSG00000164631	ZNF12	449	393	405	388	397	409	471	454	303	308	257	277
ENSG00000164638	SLC29A4	98	91	119	112	85	84	107	112	91	70	88	73
ENSG00000164645	TEX47	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164647	STEAP1	146	157	158	167	121	137	148	113	106	86	72	93
ENSG00000164649	CDCA7L	67	49	73	67	85	70	80	71	45	54	66	57
ENSG00000164651	SP8	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000164654	MIOS	245	256	318	302	301	251	231	239	222	203	177	173
ENSG00000164659	ELAPOR2	11	20	6	9	15	18	8	10	13	9	16	13
ENSG00000164663	USP49	31	23	35	36	29	51	53	36	25	23	27	42
ENSG00000164669	INTS4P1	2	1	0	0	0	0	1	0	1	0	1	0
ENSG00000164674	SYTL3	71	54	65	68	28	41	56	61	46	45	57	55
ENSG00000164675	IQUB	5	6	3	1	3	4	4	5	2	1	7	4
ENSG00000164683	HEY1	33	47	30	34	28	30	122	121	92	87	65	77
ENSG00000164684	ZNF704	24	37	17	16	17	11	44	40	26	26	31	15
ENSG00000164687	FABP5	178	183	130	103	148	141	174	206	171	154	136	130
ENSG00000164690	SHH	1	0	1	3	0	1	5	3	3	3	2	1
ENSG00000164691	TAGAP	11	16	18	21	28	24	10	6	3	3	8	11
ENSG00000164692	COL1A2	168	154	77	69	153	162	82	85	17	19	65	37
ENSG00000164694	FNDC1	0	3	0	3	1	0	1	0	0	0	0	1
ENSG00000164695	CHMP4C	124	136	121	114	106	98	126	123	87	97	90	89
ENSG00000164707	SLC13A4	1	0	0	0	2	1	4	0	3	1	2	0
ENSG00000164708	PGAM2	0	0	0	0	0	0	0	0	0	0	0	0
